Season,Week,TRUFFLE,Player,Pos,NFL,Pct,20+,40+,Avg,20+,Tar,TarPct,Avg,20+,40+,1Std Pct,Total,Avg,Total
2022,3,W (9/29),Brock Wright,TE,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,3,W (9/29),Jordan Franks,TE,KC,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),DeVonte Christopher,WR,FA,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Cam Newton,QB,CAR,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Michael Dyer,RB,LV,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Kaden Davis,WR,DEN,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Miller Forristall,TE,CLE,0,0,0,0,0,1,3.2,0,0,0,0,0,0,0
2022,3,W (9/29),Michael Walker,WR,PHI,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Miles Boykin,WR,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,3,W (9/29),Justyn Ross,WR,KC,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Marcus Green,WR,PHI,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Devin Smith,WR,CAR,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,GF,Wan'Dale Robinson,WR,NYG,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),JJ Taylor,RB,NE,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Steven Sims,WR,PIT,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Jamie Newman,QB,PHI,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Michael Bandy,WR,LAC,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,MAM,Trey McBride,TE,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,3,W (9/29),John Bates,TE,WAS,0,0,0,0,0,1,2.3,0,0,0,0,0,0,0
2022,3,W (9/29),Patrick Laird,RB,TB,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Keric Wheatfall,WR,PHI,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),JJ Koski,WR,LAR,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Malcolm Brown,RB,LAR,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Dennis Houston,WR,DAL,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Trevon Grimes,WR,PHI,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Tom Kennedy,WR,DET,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Josh Rosen,QB,CLE,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Micah Simon,WR,CAR,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Gary Chambers,WR,BUF,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Freddie Swain,WR,MIA,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),DeShon Williams,TE,SEA,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Trevion Thompson,WR,TEN,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Matt Sokol,TE,NE,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Drew Estrada,WR,HOU,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),TY Hilton,WR,IND,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Bruce Anderson,RB,IND,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Josh Reese,WR,PHI,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,WLW,Isaiah Spiller,RB,LAC,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Colin Kaepernick,QB,SF,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Slade Bolden,WR,BAL,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Shemar Bridges,WR,BAL,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Nate McCrary,RB,BAL,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),D'vonte Price,RB,IND,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Skylar Thompson,QB,MIA,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Tavon Austin,WR,BUF,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Tre' McKitty,TE,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,3,W (9/29),Dylan Cantrell,WR,WAS,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Jonathan Adams,WR,DET,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Ryan Fitzpatrick,QB,WAS,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),AJ Richardson,WR,ARI,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Elijhaa Penny,RB,NYG,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Josh Harper,WR,LV,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Luis Perez,QB,LAR,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Kahale Warring,TE,NO,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Jaylen Smith,WR,NE,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Mikah Holder,WR,WAS,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Isaiah Coulter,WR,CHI,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Caleb Huntley,RB,ATL,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Trey Edmunds,RB,PIT,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Paul Quessenberry,TE,HOU,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Qadree Ollison,RB,DAL,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Trenton Cannon,RB,TEN,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Tanner Gentry,WR,BUF,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Chris Finke,WR,CHI,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Jordan Williams-Lambert,WR,CHI,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Arthur Williams,WR,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Kylin Hill,RB,GB,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Savon Scarver,WR,CHI,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Kenny Stills,WR,NO,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Kyle Lauletta,QB,CLE,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Kevin Hogan,QB,HOU,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Boston Scott,RB,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,3,W (9/29),Juwan Johnson,TE,NO,0,0,0,0,0,1,2.4,0,0,0,0,0,0,0
2022,3,W (9/29),Tavonn Salter,WR,ATL,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Sincere McCormick,RB,LV,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Cortrelle Simpson,WR,TB,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Rodney Anderson,RB,CIN,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Cyril Grayson,WR,TB,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Nate Becker,TE,GB,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Josh Johnson,RB,SEA,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Steven Montez,QB,DET,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Jeret Smith,WR,KC,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Taryn Christion,QB,PIT,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Alex McGough,QB,SEA,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Matt LaCosse,TE,NE,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Anthony Norris,TE,DEN,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Bailey Gaither,WR,BAL,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Braylon Sanders,WR,MIA,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Jared Scott,TE,IND,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Tre Harbison,RB,CLE,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Makai Polk,WR,BAL,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Ben Johnson,TE,LAC,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Kevin Marks,RB,LAC,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Omar Bayless,WR,KC,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Austin Ramesh,RB,ARI,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Khari Blasingame,RB,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,3,W (9/29),JaVonta Payton,WR,ARI,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Reece Horn,WR,CIN,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Tommy Hudson,TE,TEN,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Adrian Killins,RB,DEN,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Josh Perkins,TE,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Ja'Marcus Bradley,WR,CLE,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Jaylen Samuels,RB,ARI,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Bug Howard,WR,TB,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Demetric Felton,RB,CLE,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Jace Sternberger,TE,PIT,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Corey Clement,RB,BAL,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Scooter Harrington,TE,CHI,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Jared Cook,TE,LAC,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Collin Klein,QB,FA,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Marcus Kemp,WR,NYG,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Thomas Ives,WR,CHI,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Kevin Shaa,WR,CHI,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Tarik Black,WR,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Connor Davis,TE,CLE,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Gunner Olszewski,WR,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,3,GF,Keenan Allen,WR,LAC,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Cody Fajardo,QB,LV,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Corey Sutton,WR,DET,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Darrynton Evans,RB,CHI,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Kristian Wilkerson,WR,NE,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Kalif Jackson,TE,MIA,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Jason Cabinda,RB,DET,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Jake Phillips,TE,PIT,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Bisi Johnson,WR,MIN,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Jake Tonges,TE,CHI,0,0,0,0,0,1,5.9,0,0,0,0,0,0,0
2022,3,W (9/29),Taimi Tutogi,RB,FA,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Jalen McCleskey,WR,NO,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Charles Scarff,TE,BAL,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Siaosi Mariner,WR,BAL,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Sage Surratt,WR,LAC,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Cary Angeline,TE,PHI,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),JoJo Natson,WR,CLE,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Nick Brossette,RB,DET,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Jeremy Sprinkle,TE,DAL,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Christion Jones,WR,MIA,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Brittain Brown,RB,LV,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Kenny Golladay,WR,NYG,0,0,0,0,0,3,8.1,0,0,0,0,0,0,0
2022,3,W (9/29),Josh Babicz,TE,CAR,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,MCM,Taysom Hill,TE,NO,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Sammy Watkins,WR,GB,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Easton Stick,QB,LAC,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Keith Smith,RB,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,3,W (9/29),KeeSean Johnson,WR,ATL,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Anthony Johnson,WR,PIT,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Brandon Zylstra,WR,CAR,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Jake Herslow,WR,SEA,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Drew Anderson,QB,ARI,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),John Brown,WR,TB,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Taysir Mack,WR,SF,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Alec Ingold,RB,MIA,0,0,0,0,0,1,5,0,0,0,0,0,0,0
2022,3,W (9/29),Isaiah Hodgins,WR,BUF,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Caleb Scott,WR,LV,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Antony Auclair,TE,HOU,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Devante Davis,WR,PHI,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Kellen Mond,QB,CLE,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,AFL,Hassan Haskins,RB,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,3,W (9/29),Mike Harley,WR,CLE,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),JC Copeland,RB,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Jordan Ellis,RB,CIN,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Johnny Johnson,WR,HOU,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Jawon Chisholm,RB,PIT,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Isaiah Searight,TE,NYG,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Josh Pearson,WR,TB,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Lil'Jordan Humphrey,WR,NE,0,0,0,0,0,1,3.1,0,0,0,0,0,0,0
2022,3,W (9/29),Zach D'Orazio,WR,NE,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Otis Anderson,RB,LAR,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Jerreth Sterns,WR,TB,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),CJ Saunders,WR,CAR,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Easop Winston,WR,CLE,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Dylan Soehner,TE,NO,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Gary Brightwell,RB,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,3,NN,Deshaun Watson,QB,CLE,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Bryant Mitchell,WR,TB,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Rashard Higgins,WR,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,3,W (9/29),Demetris Robertson,WR,SEA,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Roger Carter,TE,LAR,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Jaret Patterson,RB,WAS,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Jordan Ta'amu-Perifanos,QB,CAR,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Charles Holland,WR,CIN,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Greg Dulcich,TE,DEN,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Zach Gentry,TE,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,3,W (9/29),TJ Pledger,RB,ARI,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Josh Hokit,RB,ARI,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Abram Smith,RB,NO,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Trenton Irwin,WR,CIN,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Khalil McClain,WR,MIA,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Jalen Richard,RB,LV,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Jeff Badet,WR,LV,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Johnnie Dixon,WR,DAL,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Terrace Marshall,WR,CAR,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Antonio Gandy-Golden,WR,WAS,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),DJ Turner,WR,LV,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Jeff Driskel,QB,HOU,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Jaivon Heiligh,WR,CIN,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Sammis Reyes,TE,WAS,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Auden Tate,WR,PHI,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Darrius Shepherd,WR,DEN,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Terrance Cobb,RB,LV,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Gerrid Doaks,RB,HOU,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Jeremy Ruckert,TE,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,3,W (9/29),Jimmy Graham,TE,CHI,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Eric Dungey,QB,CIN,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Charlie Woerner,TE,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,3,W (9/29),Damien Williams,RB,ATL,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Antoine Wesley,WR,ARI,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,CRB,Elijah Mitchell,RB,SF,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Kenzel Doe,WR,PIT,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Kurt Benkert,QB,SF,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Chase Garbers,QB,LV,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Armanti Foreman,WR,MIN,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Bryan Edwards,WR,ATL,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Eli Stove,WR,LAC,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Pro Wells,TE,CIN,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Dai'Jean Dixon,WR,NO,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Tyreik McAllister,RB,DEN,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Devine Ozigbo,RB,DEN,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Chase Harrell,TE,SF,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Isaiah Weston,WR,CLE,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Mike Weber,RB,NYG,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Terry Wright,WR,MIA,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Tanner Hudson,TE,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,3,W (9/29),Tamorrion Terry,WR,SEA,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Brandon Bridge,QB,FA,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Josh Doctson,WR,ARI,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),JaQuan Hardy,RB,DEN,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Chris Lacy,WR,LV,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Luke Stocker,TE,MIN,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Trayveon Williams,RB,CIN,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Tony Poljan,TE,BAL,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Deon Yelder,TE,ARI,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Tyree Jackson,TE,PHI,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Adam Choice,RB,SEA,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Mark Vital,TE,KC,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Tony Jones,RB,NO,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Thomas Sperbeck,WR,TB,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Ty Chandler,RB,MIN,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Donte Sylencieux,WR,BAL,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Antonio Brown,WR,TB,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,CC,Rondale Moore,WR,ARI,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Derrius Guice,RB,WAS,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Lujuan Winningham,WR,JAC,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Ameer Abdullah,RB,LV,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,3,W (9/29),Demarcus Robinson,WR,BAL,0,0,0,0,0,1,3.4,0,0,0,0,0,0,0
2022,3,W (9/29),Kamryn Pettway,RB,MIN,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Keke Coutee,WR,IND,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Myron Mitchell,WR,MIN,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Greg Ward,WR,PHI,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Jack Sorenson,WR,CIN,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Dalton Schoen,WR,KC,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,MAM,Matt Corral,QB,CAR,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Deon Cain,WR,PHI,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Kawaan Baker,WR,NO,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Ryan Switzer,WR,CLE,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Juwan Green,WR,TEN,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,3,W (9/29),Phillip Sims,QB,SEA,0,0,0,0,0,0,0,0,0,0,0,0,-,0
