playerID,Player,Pos,NFL,TRUFFLE
3117021,Damion Willis,WR,PIT,W (5/9)
2820078,Colin Thompson,TE,CAR,W (5/9)
2818105,Adam Shaheen,TE,MIA,W (5/9)
2251134,KJ Costello,QB,LAC,W (5/9)
2185957,Saquon Barkley,RB,NYG,W (5/9)
2202932,Michael Jacobson,TE,IND,W (5/9)
2079861,Peyton Barber,RB,LV,W (5/9)
1276441,Lee Smith,TE,ATL,W (5/9)
3121004,Snoop Conner,RB,JAC,W (5/9)
1749727,Blake Bortles,QB,NO,W (5/9)
1996786,Sterling Shepard,WR,NYG,GF
3116774,Thomas Ives,WR,CHI,W (5/9)
2866214,Calvin AustinI,WR,PIT,W (5/9)
3159178,Tyler Simmons,WR,PIT,W (5/9)
2926785,Shaq Roland,WR,CHI,W (5/9)
2868250,BJ Baylor,RB,GB,W (5/9)
1700338,Tavon Austin,WR,JAC,W (5/9)
1851149,Ty Montgomery,RB,NE,W (5/9)
3168435,Sandro Platzgummer,RB,NYG,W (5/9)
2819999,Blake Jarwin,TE,DAL,W (5/9)
2071540,Marquez Valdes-Scantling,WR,KC,W (5/9)
2925163,Cam Sims,WR,WAS,W (5/9)
2139588,Royce Freeman,RB,HOU,W (5/9)
3117019,Jake Dolegala,QB,MIA,W (5/9)
2804541,Sal Cannella,TE,MIA,W (5/9)
2142105,KeeSean Johnson,WR,SF,W (5/9)
2809208,Tee Higgins,WR,CIN,WLW
2129438,John Brown,WR,TB,W (5/9)
2819104,Nick Mullens,QB,LV,W (5/9)
2864720,Brenden Knox,RB,KC,W (5/9)
2246852,Lil'Jordan Humphrey,WR,NO,W (5/9)
2185571,Britain Covey,WR,PHI,W (5/9)
2222046,Trayveon Williams,RB,CIN,W (5/9)
2261149,Travis Toivonen,WR,NYG,W (5/9)
2130257,Richard Rodgers,TE,PHI,W (5/9)
1998197,Jameis Winston,QB,NO,GF
2179704,Ke'Shawn Vaughn,RB,TB,W (5/9)
2819100,Matt Breida,RB,NYG,W (5/9)
1853103,Tyler Higbee,TE,LAR,NN
2185954,Nick Westbrook,WR,TEN,W (5/9)
3159156,Adrian Killins,RB,DEN,W (5/9)
2960931,Slade Bolden,WR,BAL,W (5/9)
3123387,Myron Mitchell,WR,MIN,W (5/9)
2241250,John Raine,TE,ATL,W (5/9)
3158720,Jacques Patrick,RB,BAL,W (5/9)
3121860,Zonovan Knight,RB,NYJ,W (5/9)
2131693,Leonard Fournette,RB,TB,W (5/9)
2181392,Brett Rypien,QB,DEN,W (5/9)
3116837,Terry Wright,WR,MIA,W (5/9)
26653246,Zach Davidson,TE,MIN,W (5/9)
2965289,Simi Fehoko,WR,DAL,W (5/9)
2967217,Stevie ScottI,RB,DEN,W (5/9)
2235403,Moritz Boehringer,TE,CIN,W (5/9)
2252175,Raymond Calais,RB,LAR,W (5/9)
2186666,Alize Mack,TE,GB,W (5/9)
1243006,Devon Ramsay,RB,FA,W (5/9)
2131257,DeAndre Thompkins,WR,GB,W (5/9)
2925161,Jeff Wilson,RB,SF,WLW
2175115,Austin Willis,WR,DET,W (5/9)
2131248,Johnnie Dixon,WR,DAL,W (5/9)
3123212,George Pickens,WR,PIT,W (5/9)
2815166,Hunter Bryant,TE,DET,W (5/9)
1824200,Tyler Kroft,TE,NYJ,W (5/9)
2818265,George Kittle,TE,SF,AFL
2260981,Jake Hausmann,TE,NYG,W (5/9)
2183930,Alec Ingold,RB,MIA,W (5/9)
2866321,Laviska Shenault,WR,JAC,VD
2247505,Marquez Callaway,WR,NO,W (5/9)
2926495,Vyncint Smith,WR,TB,W (5/9)
1889923,Allen Robinson,WR,LAR,CC
2819441,Gehrig Dieter,WR,KC,W (5/9)
2256736,Patrick Taylor,RB,GB,W (5/9)
2237669,Jenson Stoshak,WR,CAR,W (5/9)
2131504,Manny Wilkins,QB,GB,W (5/9)
2180325,De'Quan Hampton,WR,SEA,W (5/9)
2247146,Kylen Granson,TE,IND,W (5/9)
3159123,Darius Bradwell,RB,CAR,W (5/9)
2010409,Dare Ogunbowale,RB,HOU,W (5/9)
1824308,Ameer Abdullah,RB,LV,W (5/9)
3117107,Jesper Horsted,TE,CHI,W (5/9)
26725942,Andrew Ogletree,TE,IND,W (5/9)
1137118,Case Keenum,QB,BUF,W (5/9)
1685895,Tracy Moore,WR,FA,W (5/9)
3114048,Valentine Holmes,RB,NYJ,W (5/9)
2867325,Josh Palmer,WR,LAC,FRR
2804813,Gabriel Davis,WR,BUF,WLW
2815925,Mo Alie-Cox,TE,IND,W (5/9)
2185524,Michael Johnson,WR,PHI,W (5/9)
2839207,Tim Jones,WR,JAC,W (5/9)
2805113,Dalton Keene,TE,NE,W (5/9)
3159209,Jake Burt,TE,NE,W (5/9)
2071814,Devon Allen,WR,PHI,W (5/9)
1679738,Rex Burkhead,RB,HOU,W (5/9)
3157672,Chris Streveler,QB,MIA,W (5/9)
1679913,Isi Sofele,RB,FA,W (5/9)
2760832,Eno Benjamin,RB,ARI,W (5/9)
2966551,Isaih Pacheco,RB,KC,W (5/9)
2807423,Brock Wright,TE,DET,W (5/9)
2240590,Darrell Henderson,RB,LAR,W (5/9)
2188157,Ja'Marcus Bradley,WR,CLE,W (5/9)
2969444,Trey Lance,QB,SF,AFL
2252298,Jake Herslow,WR,SEA,W (5/9)
1886804,JD McKissic,RB,WAS,W (5/9)
2820013,Kyle Sloter,QB,MIN,W (5/9)
2179741,Nate Wieting,TE,NYG,W (5/9)
2130337,Allen Hurns,WR,MIA,W (5/9)
2186616,Ryquell Armstead,RB,JAC,W (5/9)
1877289,Jay Rome,TE,PIT,W (5/9)
2249164,Osirus Mitchell,WR,DAL,W (5/9)
3116815,Brandon Dillon,TE,NYJ,W (5/9)
2174122,JJ Nelson,WR,IND,W (5/9)
2005894,Kenny Golladay,WR,NYG,W (5/9)
2925410,Gus Edwards,RB,BAL,W (5/9)
2260965,Chase Allen,TE,CHI,W (5/9)
1880880,Brandin Cooks,WR,HOU,W (5/9)
2175305,Daniel Brown,TE,NYJ,W (5/9)
2082516,Mike Williams,WR,LAC,MCM
1754280,Robert Woods,WR,TEN,FRR
2925426,Kevin Rader,TE,PIT,W (5/9)
2179830,Mike Weber,RB,NYG,W (5/9)
3121372,Kenneth WalkerI,RB,SEA,W (5/9)
2010688,Chester Rogers,WR,TEN,W (5/9)
1737078,DeAndre Hopkins,WR,ARI,W (5/9)
2189504,JaMycal Hasty,RB,SF,W (5/9)
517243,Brian Hoyer,QB,NE,W (5/9)
2131774,Andrew Beck,TE,DEN,W (5/9)
2818911,Patrick Ricard,RB,BAL,W (5/9)
2925203,Detrich Clark,WR,ATL,W (5/9)
2864807,Tre Walker,WR,BUF,W (5/9)
3116786,Darrin Hall,RB,PIT,W (5/9)
2221836,Freddie Swain,WR,SEA,W (5/9)
2926510,Austin Ramesh,RB,ARI,W (5/9)
2248604,Tyrie Cleveland,WR,DEN,W (5/9)
2818935,Taysom Hill,QB,NO,CRB
1906458,Anthony Norris,TE,DEN,W (5/9)
2818961,Cody Hollister,WR,TEN,W (5/9)
2175124,Adam Humphries,WR,WAS,W (5/9)
2239519,Tavien Feaster,RB,ARI,W (5/9)
2242759,Cary Angeline,TE,PHI,W (5/9)
2240254,TJ Simmons,WR,TB,W (5/9)
2866273,Charlie Kolar,TE,BAL,W (5/9)
2354807,Mark Vital,TE,KC,W (5/9)
2925200,Christian Blake,WR,ATL,W (5/9)
2962972,Scottie Phillips,RB,HOU,W (5/9)
2129436,Jerick McKinnon,RB,KC,W (5/9)
3116816,Alexander Hollins,WR,CLE,W (5/9)
2925520,Mark Thompson,RB,LV,W (5/9)
1871319,Devin Smith,WR,CAR,W (5/9)
1983808,Jesse James,TE,CHI,W (5/9)
