SznWkPlPos,SznPlPos,PlPos,Season,Week,sunDate,Player,Pos,NFL,Opp,OpRk,PaCmp,PaAtt,PaYd,PaTD,PaInt,RuAtt,RuYd,RuTD,RuFD,Tar,Rec,ReYd,ReTD,ReFD,FL,FPts,PosRk,PPFD,PPR,hPPR,STD,Pa20,Pa40,Ru20,Re20,Re40,TmTar,TotYd,ScrimYd,PaRuYd
2026_1_BeauxCollins_WR,2026_BeauxCollins_WR,BeauxCollins_WR,2026,1,2026-09-13,Beaux Collins,WR,NYG,DAL,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,737,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_MichaelBriscoe_WR,2026_MichaelBriscoe_WR,MichaelBriscoe_WR,2026,1,2026-09-13,Michael Briscoe,WR,MIN,GB,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,738,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_CarlosWashington_RB,2026_CarlosWashington_RB,CarlosWashington_RB,2026,1,2026-09-13,Carlos Washington,RB,MIA,@LV,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,369,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_EJJenkins_TE,2026_EJJenkins_TE,EJJenkins_TE,2026,1,2026-09-13,EJ Jenkins,TE,PHI,WAS,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,344,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_ChristianWade_RB,2026_ChristianWade_RB,ChristianWade_RB,2026,1,2026-09-13,Christian Wade,RB,BUF,@HOU,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,370,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_ShedrickJackson_WR,2026_ShedrickJackson_WR,ShedrickJackson_WR,2026,1,2026-09-13,Shedrick Jackson,WR,LV,MIA,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,739,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_KaranHigdon_RB,2026_KaranHigdon_RB,KaranHigdon_RB,2026,1,2026-09-13,Karan Higdon,RB,HOU,BUF,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,371,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_JadakisBonds_WR,2026_JadakisBonds_WR,JadakisBonds_WR,2026,1,2026-09-13,Jadakis Bonds,WR,GB,@MIN,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,740,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_ZayFlowers_WR,2026_ZayFlowers_WR,ZayFlowers_WR,2026,1,2026-09-13,Zay Flowers,WR,BAL,@IND,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,741,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_JalenMorton_QB,2026_JalenMorton_QB,JalenMorton_QB,2026,1,2026-09-13,Jalen Morton,QB,IND,BAL,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,208,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_De'ZhaunStribling_WR,2026_De'ZhaunStribling_WR,De'ZhaunStribling_WR,2026,1,2026-09-13,De'Zhaun Stribling,WR,SF,@LAR,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,742,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_GarrettGroshek_RB,2026_GarrettGroshek_RB,GarrettGroshek_RB,2026,1,2026-09-13,Garrett Groshek,RB,MIN,GB,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,372,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_RushawnBaker_RB,2026_RushawnBaker_RB,RushawnBaker_RB,2026,1,2026-09-13,Rushawn Baker,RB,NE,@SEA,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,373,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_KeatonMitchell_RB,2026_KeatonMitchell_RB,KeatonMitchell_RB,2026,1,2026-09-13,Keaton Mitchell,RB,LAC,ARI,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,374,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_ThomasGreaney_TE,2026_ThomasGreaney_TE,ThomasGreaney_TE,2026,1,2026-09-13,Thomas Greaney,TE,CLE,@JAC,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,345,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_MataeoDurant_RB,2026_MataeoDurant_RB,MataeoDurant_RB,2026,1,2026-09-13,Mataeo Durant,RB,PIT,ATL,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,375,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_KaireeRobinson_RB,2026_KaireeRobinson_RB,KaireeRobinson_RB,2026,1,2026-09-13,Kairee Robinson,RB,SEA,NE,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,376,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_ColeKmet_TE,2026_ColeKmet_TE,ColeKmet_TE,2026,1,2026-09-13,Cole Kmet,TE,CHI,@CAR,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,346,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_DevonGarrison_TE,2026_DevonGarrison_TE,DevonGarrison_TE,2026,1,2026-09-13,Devon Garrison,TE,SEA,NE,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,347,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_HunterDekkers_QB,2026_HunterDekkers_QB,HunterDekkers_QB,2026,1,2026-09-13,Hunter Dekkers,QB,NO,@DET,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,209,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_TorianoClinton_RB,2026_TorianoClinton_RB,TorianoClinton_RB,2026,1,2026-09-13,Toriano Clinton,RB,IND,BAL,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,377,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_TreyMcBride_TE,2026_TreyMcBride_TE,TreyMcBride_TE,2026,1,2026-09-13,Trey McBride,TE,ARI,@LAC,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,348,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_KonataMumpfield_WR,2026_KonataMumpfield_WR,KonataMumpfield_WR,2026,1,2026-09-13,Konata Mumpfield,WR,LAR,SF,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,743,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_AaronBailey_WR,2026_AaronBailey_WR,AaronBailey_WR,2026,1,2026-09-13,Aaron Bailey,WR,BAL,@IND,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,744,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_TylerMabry_TE,2026_TylerMabry_TE,TylerMabry_TE,2026,1,2026-09-13,Tyler Mabry,TE,CAR,CHI,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,349,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_TyrionDavis-Price_RB,2026_TyrionDavis-Price_RB,TyrionDavis-Price_RB,2026,1,2026-09-13,Tyrion Davis-Price,RB,GB,@MIN,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,378,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_TutuAtwell_WR,2026_TutuAtwell_WR,TutuAtwell_WR,2026,1,2026-09-13,Tutu Atwell,WR,MIA,@LV,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,745,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_MalikHenry_WR,2026_MalikHenry_WR,MalikHenry_WR,2026,1,2026-09-13,Malik Henry,WR,NO,@DET,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,746,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_JeromeKapp_WR,2026_JeromeKapp_WR,JeromeKapp_WR,2026,1,2026-09-13,Jerome Kapp,WR,NYJ,@TEN,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,747,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_LuckyJackson_WR,2026_LuckyJackson_WR,LuckyJackson_WR,2026,1,2026-09-13,Lucky Jackson,WR,DET,NO,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,748,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_DarnellMooney_WR,2026_DarnellMooney_WR,DarnellMooney_WR,2026,1,2026-09-13,Darnell Mooney,WR,NYG,DAL,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,749,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_TJHarden_RB,2026_TJHarden_RB,TJHarden_RB,2026,1,2026-09-13,TJ Harden,RB,SEA,NE,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,379,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_NsimbaWebster_WR,2026_NsimbaWebster_WR,NsimbaWebster_WR,2026,1,2026-09-13,Nsimba Webster,WR,CHI,@CAR,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,750,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_BrianLewerke_QB,2026_BrianLewerke_QB,BrianLewerke_QB,2026,1,2026-09-13,Brian Lewerke,QB,NYG,DAL,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,210,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_TravisVokolek_TE,2026_TravisVokolek_TE,TravisVokolek_TE,2026,1,2026-09-13,Travis Vokolek,TE,ARI,@LAC,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,350,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_BradyBoyd_WR,2026_BradyBoyd_WR,BradyBoyd_WR,2026,1,2026-09-13,Brady Boyd,WR,JAC,CLE,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,751,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_AJHenning_WR,2026_AJHenning_WR,AJHenning_WR,2026,1,2026-09-13,AJ Henning,WR,MIA,@LV,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,752,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_RickyPearsall_WR,2026_RickyPearsall_WR,RickyPearsall_WR,2026,1,2026-09-13,Ricky Pearsall,WR,SF,@LAR,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,753,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_AmariCooper_WR,2026_AmariCooper_WR,AmariCooper_WR,2026,1,2026-09-13,Amari Cooper,WR,LV,MIA,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,754,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_HunterThedford_TE,2026_HunterThedford_TE,HunterThedford_TE,2026,1,2026-09-13,Hunter Thedford,TE,CLE,@JAC,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,351,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_JoeBurrow_QB,2026_JoeBurrow_QB,JoeBurrow_QB,2026,1,2026-09-13,Joe Burrow,QB,CIN,TB,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,211,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_BoNix_QB,2026_BoNix_QB,BoNix_QB,2026,1,2026-09-13,Bo Nix,QB,DEN,@KC,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,212,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_EmaniBailey_RB,2026_EmaniBailey_RB,EmaniBailey_RB,2026,1,2026-09-13,Emani Bailey,RB,CAR,CHI,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,380,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_LincolnVictor_WR,2026_LincolnVictor_WR,LincolnVictor_WR,2026,1,2026-09-13,Lincoln Victor,WR,DEN,@KC,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,755,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_AlexanderMattison_RB,2026_AlexanderMattison_RB,AlexanderMattison_RB,2026,1,2026-09-13,Alexander Mattison,RB,MIA,@LV,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,381,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_JustinJoly_TE,2026_JustinJoly_TE,JustinJoly_TE,2026,1,2026-09-13,Justin Joly,TE,DEN,@KC,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,352,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_TroyFranklin_WR,2026_TroyFranklin_WR,TroyFranklin_WR,2026,1,2026-09-13,Troy Franklin,WR,DEN,@KC,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,756,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_VanJefferson_WR,2026_VanJefferson_WR,VanJefferson_WR,2026,1,2026-09-13,Van Jefferson,WR,WAS,@PHI,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,757,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_RJHarvey_RB,2026_RJHarvey_RB,RJHarvey_RB,2026,1,2026-09-13,RJ Harvey,RB,DEN,@KC,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,382,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_CordarrellePatterson_RB,2026_CordarrellePatterson_RB,CordarrellePatterson_RB,2026,1,2026-09-13,Cordarrelle Patterson,RB,PIT,ATL,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,383,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_LaviskaShenault_WR,2026_LaviskaShenault_WR,LaviskaShenault_WR,2026,1,2026-09-13,Laviska Shenault,WR,BUF,@HOU,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,758,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_BrysonGreen_WR,2026_BrysonGreen_WR,BrysonGreen_WR,2026,1,2026-09-13,Bryson Green,WR,ARI,@LAC,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,759,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_SamPinckney_WR,2026_SamPinckney_WR,SamPinckney_WR,2026,1,2026-09-13,Sam Pinckney,WR,CAR,CHI,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,760,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_MarcusSimms_WR,2026_MarcusSimms_WR,MarcusSimms_WR,2026,1,2026-09-13,Marcus Simms,WR,SEA,NE,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,761,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_ZakhariFranklin_WR,2026_ZakhariFranklin_WR,ZakhariFranklin_WR,2026,1,2026-09-13,Zakhari Franklin,WR,LV,MIA,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,762,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_BrevynSpann-Ford_TE,2026_BrevynSpann-Ford_TE,BrevynSpann-Ford_TE,2026,1,2026-09-13,Brevyn Spann-Ford,TE,DAL,@NYG,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,353,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_ClintRatkovich_RB,2026_ClintRatkovich_RB,ClintRatkovich_RB,2026,1,2026-09-13,Clint Ratkovich,RB,ATL,@PIT,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,384,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_LukeGrimm_WR,2026_LukeGrimm_WR,LukeGrimm_WR,2026,1,2026-09-13,Luke Grimm,WR,LAC,ARI,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,763,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_RiverCracraft_WR,2026_RiverCracraft_WR,RiverCracraft_WR,2026,1,2026-09-13,River Cracraft,WR,WAS,@PHI,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,764,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_JalenMoreno-Cropper_WR,2026_JalenMoreno-Cropper_WR,JalenMoreno-Cropper_WR,2026,1,2026-09-13,Jalen Moreno-Cropper,WR,NO,@DET,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,765,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_GeorgePickens_WR,2026_GeorgePickens_WR,GeorgePickens_WR,2026,1,2026-09-13,George Pickens,WR,DAL,@NYG,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,766,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_DemarioRichard_RB,2026_DemarioRichard_RB,DemarioRichard_RB,2026,1,2026-09-13,Demario Richard,RB,ATL,@PIT,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,385,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_XavierGipson_WR,2026_XavierGipson_WR,XavierGipson_WR,2026,1,2026-09-13,Xavier Gipson,WR,NYG,DAL,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,767,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_DeontezAlexander_WR,2026_DeontezAlexander_WR,DeontezAlexander_WR,2026,1,2026-09-13,Deontez Alexander,WR,SEA,NE,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,768,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_JaylenJohnson_WR,2026_JaylenJohnson_WR,JaylenJohnson_WR,2026,1,2026-09-13,Jaylen Johnson,WR,LAC,ARI,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,769,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_SamsonNacua_WR,2026_SamsonNacua_WR,SamsonNacua_WR,2026,1,2026-09-13,Samson Nacua,WR,NO,@DET,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,770,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_MichaelPratt_QB,2026_MichaelPratt_QB,MichaelPratt_QB,2026,1,2026-09-13,Michael Pratt,QB,TB,@CIN,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,213,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_JaylinNoel_WR,2026_JaylinNoel_WR,JaylinNoel_WR,2026,1,2026-09-13,Jaylin Noel,WR,HOU,BUF,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,771,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_NolanGivan_TE,2026_NolanGivan_TE,NolanGivan_TE,2026,1,2026-09-13,Nolan Givan,TE,DET,NO,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,354,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_TrevonClark_WR,2026_TrevonClark_WR,TrevonClark_WR,2026,1,2026-09-13,Trevon Clark,WR,BAL,@IND,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,772,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_JadonJanke_WR,2026_JadonJanke_WR,JadonJanke_WR,2026,1,2026-09-13,Jadon Janke,WR,GB,@MIN,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,773,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_D'EriqKing_QB,2026_D'EriqKing_QB,D'EriqKing_QB,2026,1,2026-09-13,D'Eriq King,QB,CAR,CHI,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,214,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_JordanMims_RB,2026_JordanMims_RB,JordanMims_RB,2026,1,2026-09-13,Jordan Mims,RB,MIN,GB,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,386,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
