Season,Week,TRUFFLE,Player,Pos,NFL,Pct,20+,40+,Avg,20+.1,Tar,TarPct,Avg.1,20+.2,40+.1,1Std Pct,Total,Avg.2,Total.1
2022,2,W (10/2),Sewo Olonilua,RB,DAL,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Jamie Newman,QB,PHI,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Ryan Willis,QB,CHI,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Kevin Harris,RB,NE,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Leroy Watson,TE,SF,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Daurice Fountain,WR,KC,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Seth Williams,WR,JAC,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Zach D'Orazio,WR,NE,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Mason Stokke,RB,CAR,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Ra'Shaun Henry,WR,CAR,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,VD,Darnell Mooney,WR,CHI,0.0,0,0,0.0,0.0,2,18.2,-4.0,0,0,0.0,-4,0.00,0.0
2022,2,W (10/2),Jimmy Graham,TE,CHI,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Ryan Becker,TE,ATL,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Racey McMath,WR,TEN,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Keith Smith,RB,ATL,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.00,0.0
2022,2,W (10/2),Devon Ramsay,RB,FA,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Trinity Benson,WR,DET,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Cullen Gillaspia,RB,SEA,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Jerome Ford,RB,CLE,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.00,0.0
2022,2,W (10/2),Benny LeMay,RB,CLE,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Jaeden Graham,TE,PHI,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Max Borghi,RB,PIT,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Tommy Hudson,TE,TEN,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Milton Williams,WR,LV,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Dalton Keene,TE,PHI,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Ben Johnson,TE,LAC,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Justin Tukes,TE,PHI,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,AFL,George Kittle,TE,SF,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/6),Brandon Allen,QB,CIN,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Khalfani Muhammad,RB,ARI,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Colby Parkinson,TE,SEA,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.00,0.0
2022,2,W (10/2),Samori Toure,WR,GB,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Jeremiah Hall,TE,NYG,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Rico Dowdle,RB,DAL,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.00,0.0
2022,2,W (10/2),Alex Gray,TE,ATL,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Ross Travis,TE,DET,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Andy Janovich,RB,HOU,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Kenny Golladay,WR,NYG,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.00,0.0
2022,2,GF,Calvin Ridley,WR,ATL,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Rashon Ceaser,WR,TEN,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Damion Willis,WR,PIT,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Cyril Grayson,WR,TB,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Case Cookus,QB,LV,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Trabis Ward,RB,FA,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Talolo Limu-Jones,WR,CAR,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/6),Dy'Shawn Mobley,RB,CIN,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Anthony McFarland,RB,PIT,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Dustin Crum,QB,KC,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Maxx Williams,TE,ARI,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.00,0.0
2022,2,W (10/2),DaRon Brown,WR,FA,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Danny Gray,WR,SF,0.0,0,0,0.0,0.0,2,8.3,0.0,0,0,0.0,0,0.00,0.0
2022,2,W (10/2),Emmanuel Sanders,WR,BUF,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Stevie Scott,RB,DEN,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Stephen Guidry,WR,DAL,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Jelani Woods,TE,IND,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.00,0.0
2022,2,W (10/2),Josh Oliver,TE,BAL,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.00,0.0
2022,2,W (10/2),Travis Fulgham,WR,GB,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Gary Chambers,WR,BUF,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Keric Wheatfall,WR,PHI,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Kevin Hogan,QB,HOU,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Justin Hall,WR,LV,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),BJ Catalon,RB,FA,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,GF,Keenan Allen,WR,LAC,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Alexander Hollins,WR,CLE,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Austin Walter,RB,LV,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,AFL,Kadarius Toney,WR,NYG,0.0,0,0,0.0,0.0,3,8.8,0.0,0,0,0.0,0,0.00,0.0
2022,2,W (10/2),Blake Jarwin,TE,DAL,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,FRR,Alec Pierce,WR,IND,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Jamal Pettigrew,TE,LAR,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Jontre Kirklin,WR,ARI,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Dontario Drummond,WR,DAL,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Mike Glennon,QB,NYG,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Armani Rogers,TE,WAS,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.00,0.0
2022,2,W (10/2),Marquez Callaway,WR,NO,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.00,0.0
2022,2,W (10/2),Tyshaun James,WR,ATL,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Patrick Carr,RB,SEA,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Rico Bussey,WR,PIT,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,CRB,JK Dobbins,RB,BAL,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Drew Anderson,QB,ARI,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Brett Hundley,QB,BAL,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,MAM,Trey McBride,TE,ARI,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.00,0.0
2022,2,W (10/2),Isaiah McKoy,WR,IND,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/6),Dontrell Hilliard,RB,TEN,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Steven Sims,WR,PIT,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Matt Seybert,TE,LAC,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Nick Bellore,RB,SEA,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.00,0.0
2022,2,MAM,Matt Breida,RB,NYG,0.0,0,0,-4.0,0.0,1,2.9,0.0,0,0,0.0,-4,0.00,0.0
2022,2,W (10/2),Daylen Baldwin,WR,CLE,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Isaiah Ford,WR,IND,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Chris Streveler,QB,NYJ,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Warren Jackson,WR,LAR,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,GF,Wan'Dale Robinson,WR,NYG,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Tory Carter,RB,TEN,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.00,0.0
2022,2,W (10/2),Darion Clark,TE,CHI,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Marvin Hall,WR,JAC,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Matt Barkley,QB,BUF,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Ty Chandler,RB,MIN,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Felton Davis,WR,KC,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Sage Surratt,WR,LAC,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Jeremiah Haydel,WR,LAR,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Rodney Smith,RB,DET,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Keshunn Abram,WR,NYJ,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Blake Bortles,QB,NO,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Jonathan Williams,RB,WAS,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.00,0.0
2022,2,W (10/2),JJ Koski,WR,LAR,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),LaVance Taylor,RB,KC,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Bryce Love,RB,WAS,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Cyrus Holder,WR,CHI,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),DeVontres Dukes,WR,DEN,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),David Johnson,RB,HOU,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),KJ Hamler,WR,DEN,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/6),Jibri Blount,TE,MIA,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Kalija Lipscomb,WR,TEN,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Jared Smart,WR,ARI,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),KJ Costello,QB,NO,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Isaiah Weston,WR,CLE,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Austin Trammell,WR,LAR,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Simi Fehoko,WR,DAL,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.00,0.0
2022,2,W (10/2),Marquez Stevenson,WR,BUF,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Trey Ragas,RB,LAR,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Nate McCrary,RB,BAL,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Keelan Cole,WR,LV,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Cameron Scarlett,RB,SEA,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Garrett Groshek,RB,MIN,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),John Hurst,WR,IND,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Isaiah Hodgins,WR,BUF,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Aaron Fuller,WR,SEA,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Darrell Daniels,TE,HOU,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Rashard Higgins,WR,CAR,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Mark Thompson,RB,LV,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Henry Litwin,WR,CHI,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Damon Hazelton,WR,HOU,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),JJ Arcega-Whiteside,WR,SEA,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Antonio Gandy-Golden,WR,WAS,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Anthony Schwartz,WR,CLE,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.00,0.0
2022,2,W (10/2),Briley Moore-McKinney,TE,TEN,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Temuchin Hodges,TE,PIT,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Daniel Crawford,TE,GB,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Devonta Freeman,RB,BAL,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Jeff Badet,WR,LV,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Seth Green,TE,HOU,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Drew Lock,QB,SEA,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Britain Covey,WR,PHI,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.00,0.0
2022,2,W (10/2),Antonio Nunn,WR,ATL,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Brandon Bridge,QB,FA,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Devonte Robinson,WR,GB,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Peyton Barber,RB,LV,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Kaden Davis,WR,DEN,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Bailey Zappe,QB,NE,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Reggie White,WR,NYG,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/6),Mike Thomas,WR,CIN,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.00,0.0
2022,2,W (10/2),Malik Williams,WR,BUF,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Collin Johnson,WR,NYG,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Lee Smith,TE,ATL,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Jalen Hurd,WR,SF,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,WLW,Gabe Davis,WR,BUF,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Corey Sutton,WR,DET,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Luke Stocker,TE,MIN,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Richard Rodgers,TE,LAC,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.00,0.0
2022,2,W (10/2),Bug Howard,WR,TB,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Kyle Rudolph,TE,TB,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Marquise Goodwin,WR,SEA,0.0,0,0,0.0,0.0,1,3.2,0.0,0,0,0.0,0,0.00,0.0
2022,2,CRB,Elijah Mitchell,RB,SF,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Dillon Mitchell,WR,MIN,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Landon Lenoir,WR,CHI,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Maurice Alexander,WR,DET,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Chase Harrell,TE,SF,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,CC,Alvin Kamara,RB,NO,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Jarrett Stidham,QB,LV,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Rashid Shaheed,WR,NO,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Feleipe Franks,QB,ATL,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Bo Melton,WR,SEA,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Carson Williams,TE,LV,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Calvin Austin,WR,PIT,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Chris Conley,WR,HOU,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.00,0.0
2022,2,W (10/2),Dillon Stoner,WR,LV,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Jonathan Duhart,WR,DET,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Sincere McCormick,RB,LV,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Matt Sokol,TE,NE,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Antony Auclair,TE,HOU,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Jordan Mason,RB,SF,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.00,0.0
2022,2,W (10/2),Antoine Wesley,WR,ARI,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Auden Tate,WR,PHI,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Jake Luton,QB,NO,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),KeeSean Johnson,WR,ATL,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Gerrit Prince,WR,JAC,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Rob Gronkowski,TE,TB,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Jequez Ezzard,WR,WAS,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/6),Trent Taylor,WR,CIN,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.00,0.0
2022,2,W (10/2),Ryan Williams,QB,GB,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Donald Parham,TE,LAC,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Taimi Tutogi,RB,FA,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Cole Fotheringham,TE,LV,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Mikey Daniel,RB,CAR,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Davonte Allen,WR,BUF,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Chase Litton,QB,JAC,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Jordan Howard,RB,PHI,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Brennan Eagles,WR,DAL,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Ben Mason,RB,BAL,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Austin Willis,WR,DET,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Darius Jackson,RB,HOU,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Bruce Anderson,RB,IND,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,2,W (10/2),Brayden Lenius,TE,ATL,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
