Pos,TRUFFLE,Player,NFL,Opp,Game Time,Bye,O/U,PosRnk,Ovp,Rost,Start,Salary,Contract,Prd. 2,Avg,Proj
RB,RR,Jonathon Brooks,CAR,@LV,Sun  4:05pm ET,11,41,---,20,85%,1%,20,3,0.00,0.00,0.00
QB,SBS,Lamar Jackson,BAL,@DAL,Sun  4:25pm ET,14,48.5,2,22,100%,97%,201,4,17.38,24.75,20.69
RB,SBS,Jerome Ford,CLE,NYG,Sun  1:00pm ET,10,38.5,22,24,99%,68%,6,3,9.40,12.15,9.01
RB,SBS,Jonathan Taylor,IND,CHI,Sun  1:00pm ET,14,43,8,13,100%,100%,101,2,21.50,18.15,15.20
WR,SBS,Stefon Diggs,HOU,@MIN,Sun  1:00pm ET,14,45.5,27,17,100%,90%,39,2,4.70,11.80,8.01
WR,SBS,Christian Kirk,JAC,@BUF,Mon  7:30pm ET,12,45.5,37,6,95%,40%,5,4,0.00,2.00,7.71
TE,SBS,Zach Ertz,WAS,@CIN,Mon  8:15pm ET,14,48.5,19,15,47%,27%,1,2,9.20,6.50,6.71
WR,SBS,Deebo Samuel,SF,@LAR,Sun  4:25pm ET,9,43.5,---,26,100%,68%,51,3,17.00,17.35,0.00
WR,SBS,Christian Watson,GB,@TEN,Sun  1:00pm ET,10,36.5,---,4,88%,11%,17,4,0.00,4.15,5.51
QB,SBS,Jayden Daniels,WAS,@CIN,Mon  8:15pm ET,14,48.5,10,9,97%,61%,40,3,15.44,25.80,21.06
DST,SBS,Cowboys,DAL,BAL,Sun  4:25pm ET,7,48.5,12,7,100%,85%,3,2,-1.00,9.00,8.70
RB,SBS,Austin Ekeler,WAS,@CIN,Mon  8:15pm ET,14,48.5,33,18,94%,20%,16,1,11.50,10.35,6.10
RB,SBS,Chuba Hubbard,CAR,@LV,Sun  4:05pm ET,11,41,28,20,70%,9%,2,2,10.60,6.50,8.20
WR,SBS,Troy Franklin,DEN,@TB,Sun  1:00pm ET,14,39.5,---,14,6%,1%,3,3,0.00,0.00,0.80
TE,SBS,Cole Kmet,CHI,@IND,Sun  1:00pm ET,7,43,17,8,56%,13%,6,2,3.70,2.05,5.31
WR,SBS,Rashod Bateman,BAL,@DAL,Sun  4:25pm ET,14,48.5,---,18,10%,1%,1,3,6.00,6.65,4.00
RB,SBS,Antonio Gibson,NE,@NYJ,Thu  8:15pm ET,14,38.5,44,23,51%,3%,1,2,16.30,9.05,5.10
WR,SBS,Andrei Iosivas,CIN,WAS,Mon  8:15pm ET,12,48.5,44,32,7%,1%,1,2,14.70,9.65,6.22
QB,SBS,Russell Wilson,PIT,LAC,Sun  1:00pm ET,9,35.5,---,1,14%,1%,1,2,0.00,0.00,0.00
RB,SBS,Jaylen Wright,MIA,@SEA,Sun  4:05pm ET,6,41.5,---,16,61%,3%,5,3,0.40,0.40,2.90
