Pos,TRUFFLE,Player,NFL,Opp,Game Time,Bye,O/U,PosRnk,Ovp,Rost,Start,Salary,Contract,Prd. 2,Avg,Proj
RB,VD,Trey Benson,ARI,DET,Sun  4:25pm ET,11,51.5,---,2,75%,4%,5,3,2.7,2.75,7.0
RB,VD,Tank Bigsby,JAC,@BUF,Mon  7:30pm ET,12,45.5,---,25,34%,1%,5,2,0.0,4.65,0.9
RB,VD,Tyjae Spears,TEN,GB,Sun  1:00pm ET,5,38.0,---,28,71%,3%,3,2,5.1,5.65,4.1
WR,VD,Josh Downs,IND,CHI,Sun  1:00pm ET,14,43.5,---,12,21%,1%,5,2,0.0,0.0,2.9
WR,VD,Rome Odunze,CHI,@IND,Sun  1:00pm ET,7,43.5,---,28,65%,2%,20,3,4.3,3.2,4.71
WR,VD,Ladd McConkey,LAC,@PIT,Sun  1:00pm ET,5,36.0,42,8,80%,13%,5,3,4.6,8.25,5.91
WR,VD,Terry McLaurin,WAS,@CIN,Mon  8:15pm ET,14,47.0,29,5,93%,41%,67,3,3.2,2.95,8.11
QB,VD,Justin Fields,PIT,LAC,Sun  1:00pm ET,9,36.0,23,1,48%,15%,32,2,12.38,14.66,16.31
QB,VD,Anthony Richardson,IND,CHI,Sun  1:00pm ET,14,43.5,7,6,98%,66%,40,2,11.86,21.47,16.84
DC,VD,Jerick McKinnon Dead Cap,KC,@ATL,Sun  8:20pm ET,6,46.5,---,7,0%,0%,1,1,0.0,0.0,0.0
QB,WLW,Lamar Jackson,BAL,@DAL,Sun  4:25pm ET,14,47.5,2,21,100%,96%,101,1,17.38,24.75,20.65
RB,WLW,Devin Singletary,NYG,@CLE,Sun  1:00pm ET,11,38.5,31,15,96%,38%,1,1,17.5,12.35,8.6
RB,WLW,Kyren Williams,LAR,SF,Sun  4:25pm ET,6,43.5,15,11,100%,93%,17,1,14.2,15.3,11.2
WR,WLW,Nico Collins,HOU,@MIN,Sun  1:00pm ET,14,46.0,4,17,100%,96%,30,2,25.5,21.6,11.31
WR,WLW,Mike Evans,TB,DEN,Sun  1:00pm ET,11,40.5,19,3,100%,97%,31,1,7.2,14.65,12.42
TE,WLW,Sam LaPorta,DET,@ARI,Sun  4:25pm ET,5,51.5,3,12,100%,90%,5,2,2.3,4.4,8.22
RB,WLW,Chuba Hubbard,CAR,@LV,Sun  4:05pm ET,11,40.0,29,21,79%,23%,3,2,10.6,6.5,8.2
WR,WLW,CeeDee Lamb,DAL,BAL,Sun  4:25pm ET,7,47.5,1,27,100%,100%,50,1,18.0,15.3,14.12
QB,WLW,CJ Stroud,HOU,@MIN,Sun  1:00pm ET,14,46.0,8,3,99%,78%,30,3,14.4,16.53,15.84
DST,WLW,Colts,IND,CHI,Sun  1:00pm ET,14,43.5,24,24,42%,32%,1,2,3.0,3.0,10.8
QB,WLW,Jared Goff,DET,@ARI,Sun  4:25pm ET,5,51.5,12,28,95%,52%,59,2,9.78,11.08,18.08
RB,WLW,Chase Brown,CIN,WAS,Mon  8:15pm ET,12,47.0,43,13,77%,6%,3,2,4.1,3.2,6.5
RB,WLW,Rico Dowdle,DAL,BAL,Sun  4:25pm ET,7,47.5,37,5,80%,8%,3,2,8.9,7.05,6.9
RB,WLW,Raheem Mostert,MIA,@SEA,Sun  4:05pm ET,6,41.5,---,16,94%,4%,9,1,0.0,2.9,4.5
WR,WLW,Diontae Johnson,CAR,@LV,Sun  4:05pm ET,11,40.0,33,15,77%,15%,50,1,2.5,3.2,6.31
WR,WLW,Cooper Kupp,LAR,SF,Sun  4:25pm ET,6,43.5,---,29,100%,7%,88,1,4.7,14.85,0.0
WR,WLW,Alec Pierce,IND,CHI,Sun  1:00pm ET,14,43.5,48,12,56%,21%,3,2,15.6,18.05,7.21
WR,WLW,Jordan Whittington,LAR,SF,Sun  4:25pm ET,6,43.5,---,29,17%,3%,3,2,3.2,1.6,6.11
TE,WLW,Mike Gesicki,CIN,WAS,Mon  8:15pm ET,12,47.0,12,1,78%,58%,2,2,12.1,6.95,8.12
