Pos,TRUFFLE,Player,NFL,Opp,Game Time,Bye,O/U,PosRnk,Ovp,Rost,Start,Salary,Contract,Prd. 3,Avg,Proj
RB,SBS,Chuba Hubbard,CAR,CIN,Sun  1:00pm ET,11,47.5,13,19,81%,31%,2,2,33.90,15.63,11.41
WR,SBS,Stefon Diggs,HOU,JAC,Sun  1:00pm ET,14,45,25,25,100%,80%,39,2,15.92,13.17,9.42
WR,SBS,Alec Pierce,IND,PIT,Sun  1:00pm ET,14,40,---,7,58%,20%,3,2,5.40,13.83,6.31
TE,SBS,Zach Ertz,WAS,@ARI,Sun  4:05pm ET,14,50.5,12,16,68%,49%,1,2,5.80,6.27,6.71
RB,SBS,Austin Ekeler,WAS,@ARI,Sun  4:05pm ET,14,50.5,---,26,92%,19%,16,1,14.70,11.80,9.01
RB,SBS,Jonathan Taylor,IND,PIT,Sun  1:00pm ET,14,40,10,2,100%,99%,101,2,32.50,22.93,15.30
QB,SBS,Lamar Jackson,BAL,BUF,Sun  8:20pm ET,14,46,3,9,100%,95%,201,4,31.98,27.16,20.49
DST,SBS,Cowboys,DAL,@NYG,Thu  8:15pm ET,7,44,5,27,93%,65%,3,2,-1.00,5.67,11.10
WR,SBS,Troy Franklin,DEN,@NYJ,Sun  1:00pm ET,14,38.5,---,15,5%,1%,3,3,1.10,0.55,0.50
WR,SBS,Christian Kirk,JAC,@HOU,Sun  1:00pm ET,12,45,38,22,87%,23%,5,4,12.90,5.63,9.01
WR,SBS,Deebo Samuel,SF,NE,Sun  4:05pm ET,9,39.5,---,23,100%,3%,51,3,0.00,17.35,0.00
WR,SBS,Christian Watson,GB,MIN,Sun  1:00pm ET,10,43.5,---,21,76%,8%,17,4,8.70,5.67,7.81
WR,SBS,Rashod Bateman,BAL,BUF,Sun  8:20pm ET,14,46,---,6,9%,1%,1,3,10.80,8.03,4.21
RB,SBS,Antonio Gibson,NE,@SF,Sun  4:05pm ET,14,39.5,44,23,52%,4%,1,2,5.70,7.93,5.80
WR,SBS,Andrei Iosivas,CIN,@CAR,Sun  1:00pm ET,12,47.5,---,19,13%,3%,1,2,15.20,11.50,5.41
QB,SBS,Russell Wilson,PIT,@IND,Sun  1:00pm ET,9,40,---,16,12%,1%,1,2,0.00,0.00,0.90
RB,SBS,Jaylen Wright,MIA,TEN,Mon  7:30pm ET,6,37,---,20,47%,1%,5,3,1.70,1.05,4.10
