Pos,TRUFFLE,Player,NFL,Opp,Game Time,Bye,O/U,PosRnk,Ovp,Rost,Start,Salary,Contract,Prd. 4,Avg,Proj
QB,WLW,Lamar Jackson,BAL,@CIN,Sun  1:00pm ET,14,51,3,22,100%,94%,101,1,25.64,26.78,23.85
RB,WLW,Chuba Hubbard,CAR,@CHI,Sun  1:00pm ET,11,42.5,16,23,96%,76%,3,2,25.10,18.00,7.20
RB,WLW,Kyren Williams,LAR,GB,Sun  4:25pm ET,6,48,4,16,100%,99%,17,1,22.40,22.65,15.01
WR,WLW,Nico Collins,HOU,BUF,Sun  1:00pm ET,14,47,4,2,100%,99%,30,2,30.10,21.48,11.51
WR,WLW,CeeDee Lamb,DAL,@PIT,Sun  8:20pm ET,7,43,2,12,100%,100%,50,1,19.60,14.47,13.11
TE,WLW,Mike Gesicki,CIN,BAL,Sun  1:00pm ET,12,51,12,31,83%,59%,2,2,0.00,5.65,5.71
WR,WLW,Diontae Johnson,CAR,@CHI,Sun  1:00pm ET,11,42.5,11,8,96%,74%,50,1,18.30,12.22,9.21
RB,WLW,Devin Singletary,NYG,@SEA,Sun  4:25pm ET,11,42,23,19,98%,69%,1,1,7.80,13.07,9.70
QB,WLW,CJ Stroud,HOU,BUF,Sun  1:00pm ET,14,47,6,11,99%,88%,30,3,25.50,17.09,15.53
DST,WLW,Broncos,DEN,LV,Sun  4:05pm ET,14,36.5,23,28,27%,20%,1,2,12.00,11.75,10.70
QB,WLW,Jared Goff,DET,BYE,,5,,18,,93%,39%,59,2,27.38,16.27,0.00
RB,WLW,Chase Brown,CIN,BAL,Sun  1:00pm ET,12,51,39,2,76%,12%,3,2,26.20,10.88,8.40
RB,WLW,Rico Dowdle,DAL,@PIT,Sun  8:20pm ET,7,43,33,4,82%,20%,3,2,16.10,9.20,9.71
RB,WLW,Raheem Mostert,MIA,@NE,Sun  1:00pm ET,6,35.5,---,14,88%,3%,9,1,0.00,2.90,6.50
WR,WLW,Mike Evans,TB,@ATL,Thu  8:15pm ET,11,43.5,12,13,100%,91%,31,1,21.40,13.10,10.22
WR,WLW,Cooper Kupp,LAR,GB,Sun  4:25pm ET,6,48,---,27,100%,2%,88,1,0.00,14.85,0.00
WR,WLW,Alec Pierce,IND,@JAC,Sun  1:00pm ET,14,46,---,28,42%,5%,3,2,0.90,10.60,6.31
WR,WLW,Jordan Whittington,LAR,GB,Sun  4:25pm ET,6,48,---,27,11%,1%,3,2,9.20,4.30,5.71
TE,WLW,Sam LaPorta,DET,BYE,,5,,8,,98%,48%,5,2,8.30,5.67,0.00
