playerID,Player,Pos,NFL,TRUFFLE
2240319,Darius Anderson,RB,HOU,W (9/1)
3159123,Darius Bradwell,RB,CAR,W (9/1)
26642430,Darius Clark,RB,CAR,W (9/1)
2000193,Darius Jackson,RB,HOU,W (9/1)
2183982,Darius Slayton,WR,NYG,W (9/1)
3117071,Darnell Holland,RB,NO,W (9/1)
2240651,Darnell Mooney,WR,CHI,VD
2131714,Darrel Williams,RB,ARI,MCM
2079698,Darrell Daniels,TE,HOU,W (9/1)
2240590,Darrell Henderson,RB,LAR,W (9/1)
2053740,Darren Fells,TE,TB,W (9/1)
1850793,Darren Waller,TE,LV,W (9/1)
3116786,Darrin Hall,RB,PIT,W (9/1)
3116850,Darrius Shepherd,WR,DEN,W (9/1)
2240806,Darrynton Evans,RB,CHI,W (9/1)
2962970,Darwin Thompson,RB,SEA,W (9/1)
2136930,Daurice Fountain,WR,KC,W (9/1)
1893167,Davante Adams,WR,LV,VD
3131708,David Bell,WR,CLE,GF
2131261,David Blough,QB,DET,W (9/1)
1760290,David Johnson,RB,HOU,W (9/1)
2261252,David Montgomery,RB,CHI,VD
2818351,David Moore,WR,CHI,W (9/1)
2136474,David Njoku,TE,CLE,W (9/1)
2179491,David Sills,WR,NYG,W (9/1)
2080164,David Wells,TE,ARI,W (9/1)
3116814,Davion Davis,WR,HOU,W (9/1)
2816170,Davis Cheek,QB,CAR,W (9/1)
2867381,Davis Mills,QB,HOU,VD
2061379,Davis Webb,QB,NYG,W (9/1)
2080267,Davon Grayson,WR,KC,W (9/1)
1892454,Davonte Allen,WR,BUF,W (9/1)
2186345,Dawson Knox,TE,BUF,W (9/1)
2975629,Dax Milne,WR,WAS,W (9/1)
2189163,Dax Raymond,TE,PIT,W (9/1)
2878374,Daylen Baldwin,WR,CLE,W (9/1)
2804309,Dazz Newsome,WR,CHI,W (9/1)
3159059,De'Michael Harris,WR,IND,W (9/1)
3125318,De'Montre Tuggle,RB,CHI,W (9/1)
2925144,De'Mornay Pierson-El,WR,DEN,W (9/1)
2180325,De'Quan Hampton,WR,SEA,W (9/1)
2174795,DeAndre Carter,WR,LAC,W (9/1)
1737078,DeAndre Hopkins,WR,ARI,W (9/1)
2131257,DeAndre Thompkins,WR,GB,W (9/1)
559554,DeSean Jackson,WR,LV,W (9/1)
2868230,DeShon Williams,TE,SEA,W (9/1)
2142291,DeShone Kizer,QB,TEN,W (9/1)
1851283,DeVante Parker,WR,NE,W (9/1)
2866975,DeVonta Smith,WR,PHI,CRB
1621175,DeVonte Christopher,WR,FA,W (9/1)
2137691,DeVonte Dedmon,WR,MIA,W (9/1)
2261694,DeVontres Dukes,WR,DEN,W (9/1)
2179672,Dede Westbrook,WR,MIN,W (9/1)
2239541,Dedrick Mills,RB,DET,W (9/1)
1824784,Dee Hart,RB,FA,W (9/1)
2804094,DeeJay Dallas,RB,SEA,W (9/1)
2139735,Deebo Samuel,WR,SF,ELP
2061095,Demarcus Robinson,WR,LV,W (9/1)
2131493,Demario Richard,RB,ATL,W (9/1)
2240193,Demetric Felton,RB,CLE,W (9/1)
2250830,Demetris Robertson,WR,SEA,W (9/1)
2060074,Demetrius Harris,TE,ARI,W (9/1)
2866062,Dennis Houston,WR,DAL,W (9/1)
2253076,Denzel Mims,WR,NYJ,W (9/1)
2179211,Deon Cain,WR,PHI,W (9/1)
2866237,Deon Jackson,RB,IND,W (9/1)
2925876,Deon Yelder,TE,ARI,W (9/1)
3116892,Deonte Harty,WR,NO,W (9/1)
2926949,Deontez Alexander,WR,SEA,W (9/1)
1664819,Derek Carr,QB,LV,GF
1977121,Derek Carrier,TE,LV,W (9/1)
1871361,Derek Watt,RB,PIT,W (9/1)
3124074,Derek Wright,WR,CAR,W (9/1)
2969083,Derrick Deese,TE,DET,W (9/1)
2180617,Derrick Dillon,WR,CLE,W (9/1)
3127656,Derrick Gore,RB,KC,W (9/1)
2061188,Derrick Henry,RB,TEN,VD
2130883,Derrick Johnson,WR,NYG,W (9/1)
2180624,Derrius Guice,RB,WAS,W (9/1)
2133482,Deshaun Watson,QB,CLE,NN
2864759,Desmond Ridder,QB,ATL,CRB
2925203,Detrich Clark,WR,ATL,W (9/1)
1868418,Devante Davis,WR,PHI,W (9/1)
2969006,Deven Thompkins,WR,TB,W (9/1)
2260483,Devin Asiasi,TE,NE,W (9/1)
2246849,Devin Duvernay,WR,BAL,W (9/1)
2001877,Devin Funchess,WR,DET,W (9/1)
2925207,Devin Gray,WR,BAL,W (9/1)
2082532,Devin Ross,WR,NE,W (9/1)
2241251,Devin Singletary,RB,BUF,W (9/1)
1871319,Devin Smith,WR,CAR,W (9/1)
2179635,Devine Ozigbo,RB,NO,W (9/1)
2071814,Devon Allen,WR,PHI,W (9/1)
1243006,Devon Ramsay,RB,FA,W (9/1)
2966004,Devon Williams,WR,BAL,W (9/1)
1824135,Devonta Freeman,RB,BAL,W (9/1)
2061491,Devontae Booker,RB,NYG,W (9/1)
2139449,Devonte Robinson,WR,GB,W (9/1)
2186678,Dexter Williams,RB,CLE,W (9/1)
2251151,Dez Fitzpatrick,WR,TEN,W (9/1)
2221990,Dezmon Patmon,WR,IND,W (9/1)
2221967,Dillon Mitchell,WR,MIN,W (9/1)
2250402,Dillon Stoner,WR,LV,W (9/1)
2194164,Diontae Johnson,WR,PIT,VD
