playerID,Player,Pos,NFL,TRUFFLE
2167520,Chris Manhertz,TE,DEN,W (1/11)
1871375,Chris Moore,WR,TEN,W (1/11)
3117054,Chris Myarick,TE,NYG,W (1/11)
2261701,Chris Oladokun,QB,KC,W (1/11)
2963666,Chris Olave,WR,NO,AFL
2835008,Chris Pierce,WR,CAR,W (1/11)
2964667,Chris Rodriguez,RB,WAS,W (1/11)
2250916,Chris Rowland,WR,TEN,W (1/11)
2962556,Chris Smith,RB,SEA,W (1/11)
3157672,Chris Streveler,QB,NYJ,W (1/11)
1273546,Chris Thompson,RB,CHI,W (1/11)
2925200,Christian Blake,WR,PIT,W (1/11)
2180820,Christian Kirk,WR,JAC,MCM
2136743,Christian McCaffrey,RB,SF,FRR
2926331,Christian Scotland-Williamson,TE,PIT,W (1/11)
3133400,Christian Sims,TE,LAR,W (1/11)
2961033,Christian Trahan,TE,CIN,W (1/11)
3114045,Christian Wade,RB,BUF,W (1/11)
2869806,Christian Watson,WR,GB,GF
1893141,Christion Jones,WR,MIA,W (1/11)
2962350,Christopher Brooks,RB,MIA,W (1/11)
2926929,Christopher Ezeala,RB,BAL,W (1/11)
2865693,Chuba Hubbard,RB,CAR,NN
2136556,Clayton Thorson,QB,NYG,W (1/11)
2964808,Clayton Tune,QB,ARI,W (1/11)
2241761,Clint Ratkovich,RB,ATL,W (1/11)
2804554,Clyde Edwards-Helaire,RB,KC,GF
2927083,Codey McElroy,TE,TB,W (1/11)
2241883,Cody Chrest,WR,GB,W (1/11)
2000925,Cody Core,WR,MIA,W (1/11)
1749732,Cody Fajardo,QB,LV,W (1/11)
2818961,Cody Hollister,WR,TEN,W (1/11)
2136709,Cody Thompson,WR,SEA,W (1/11)
2865884,Cody White,WR,SEA,W (1/11)
2867522,Colby Parkinson,TE,SEA,W (1/11)
1977145,Cole Beasley,WR,NYG,W (1/11)
2240503,Cole Fotheringham,TE,LV,W (1/11)
2136567,Cole Herdman,TE,TEN,W (1/11)
2247069,Cole Kelley,QB,WAS,W (1/11)
2868619,Cole Kmet,TE,CHI,MWM
2257005,Cole McDonald,QB,ARI,W (1/11)
2961855,Cole Turner,TE,WAS,W (1/11)
1130583,Colin Kaepernick,QB,SF,W (1/11)
2820078,Colin Thompson,TE,MIN,W (1/11)
2240315,Collin Johnson,WR,CHI,W (1/11)
1630750,Collin Klein,QB,FA,W (1/11)
584648,Colt McCoy,QB,ARI,W (1/11)
2828751,Colton Dowell,WR,TEN,W (1/11)
1912,Colts,DST,IND,W (1/11)
1929,Commanders,DST,WAS,W (1/11)
3170411,Connor Davis,TE,CLE,W (1/11)
2867599,Connor Heyward,TE,PIT,W (1/11)
2866341,Connor Wedington,WR,SEA,W (1/11)
2006951,Cooper Kupp,WR,LAR,WLW
2000176,Cooper Rush,QB,DAL,W (1/11)
1996183,Cordarrelle Patterson,RB,ATL,W (1/11)
2071773,Corey Clement,RB,ARI,W (1/11)
2001251,Corey Coleman,WR,KC,W (1/11)
2061005,Corey Davis,WR,NYJ,W (1/11)
2239648,Corey Sutton,WR,DET,W (1/11)
26734864,Corey Taylor,RB,CLE,W (1/11)
2239529,Cornell Powell,WR,KC,W (1/11)
3117088,Cortrelle Simpson,WR,TB,W (1/11)
2218461,Courtland Sutton,WR,DEN,MWM
1908,Cowboys,DST,DAL,FRR
3117134,Craig Reynolds,RB,DET,W (1/11)
3116625,Cullen Gillaspia,RB,SEA,W (1/11)
2760856,Curtis Hodges,TE,WAS,W (1/11)
2131252,Curtis Samuel,WR,WAS,AFL
2807384,Cyril Grayson,WR,CLE,W (1/11)
2242794,Cyrus Holder,WR,CHI,W (1/11)
2871710,D'Andre Swift,RB,PHI,AFL
2247544,D'Eriq King,QB,CAR,W (1/11)
3117165,D'Ernest Johnson,RB,JAC,W (1/11)
2139847,D'Onta Foreman,RB,CHI,MAM
2252411,D'Wayne Eskridge,WR,SEA,W (1/11)
2866570,D'vonte Price,RB,IND,W (1/11)
2131689,DJ Chark,WR,CAR,CRB
3116788,DJ Montgomery,WR,IND,W (1/11)
2179328,DJ Moore,WR,CHI,MAM
2251084,DJ Turner,WR,LV,W (1/11)
2260185,DK Metcalf,WR,SEA,FRR
2186347,DaMarkus Lodge,WR,CIN,W (1/11)
1762348,DaRon Brown,WR,FA,W (1/11)
1888751,DaVaris Daniels,WR,NE,W (1/11)
2079276,DaeSean Hamilton,WR,MIA,W (1/11)
2867589,Daewood Davis,WR,MIA,W (1/11)
2864965,Dai'Jean Dixon,WR,NO,W (1/11)
1996830,Daje Johnson,WR,ATL,W (1/11)
1824864,Dak Prescott,QB,DAL,ELP
3166474,Dallas Daniels,WR,DEN,W (1/11)
2132551,Dallas Goedert,TE,PHI,MAM
2805113,Dalton Keene,TE,HOU,W (1/11)
2982991,Dalton Kincaid,TE,BUF,FRR
2179601,Dalton Schoen,WR,KC,W (1/11)
2136748,Dalton Schultz,TE,HOU,CRB
2130893,Dalvin Cook,RB,BAL,MWM
2241450,Dalyn Williams,QB,CHI,W (1/11)
3117269,Damarea Crockett,RB,NYJ,W (1/11)
2964236,Dameon Pierce,RB,HOU,AFL
3138466,Damien Caffrey,TE,CHI,W (1/11)
2186318,Damien Harris,RB,BUF,MCM
2130689,Damien Williams,RB,ARI,W (1/11)
2174809,Damiere Byrd,WR,ATL,W (1/11)
3117009,Damion Jeanpiere,WR,CAR,W (1/11)
2180832,Damion Ratley,WR,MIN,W (1/11)
3117021,Damion Willis,WR,PIT,W (1/11)
