Season,Week,Player,Pos,NFL,Cmp%,Pa20,Pa40,RuYPC,Ru20,Tar,Tar%,ReYPC,Re20,Re40,ReFD%,TotYd,Avg,FPts
2022,15,Tyler Boyd,WR,CIN,0,0,0,0,0,5,12.8,7,0,0,80,35,13.5,13.5
2022,15,Leonard Fournette,RB,TB,0,0,0,4.4,0,4,9.1,7.5,0,0,50,74,13.4,13.4
2022,15,Salvon Ahmed,RB,MIA,0,0,0,7.2,0,0,0,0,0,0,0,43,13.3,13.3
2022,15,Tee Higgins,WR,CIN,0,0,0,0,0,8,20.5,6.6,0,0,40,33,13.3,13.3
2022,15,Cordarrelle Patterson,RB,ATL,0,0,0,3.7,0,3,11.5,0,0,0,0,52,13.2,13.2
2022,15,Sam Darnold,QB,CAR,60.9,4,2,1,0,0,0,0,0,0,0,227,13.2,13.2
2022,15,Adam Thielen,WR,MIN,0,0,0,0,0,4,7.3,13.7,1,0,100,41,13.1,13.1
2022,15,Keelan Cole,WR,LV,0,0,0,0,0,2,5.3,25,2,0,100,50,13,13
2022,15,Darren Waller,TE,LV,0,0,0,0,0,3,7.9,16,2,0,66.7,48,12.8,12.8
2022,15,Deon Jackson,RB,IND,0,0,0,4.2,0,1,3,1,0,0,100,56,12.6,12.6
2022,15,Mike Evans,WR,TB,0,0,0,0,0,10,22.7,16.6,2,0,80,83,12.3,12.3
2022,15,Noah Fant,TE,SEA,0,0,0,0,0,6,13.6,6.4,0,0,60,32,12.2,12.2
2022,15,Taysom Hill,TE,NO,100,1,1,4.3,0,0,0,0,0,0,0,110,12.2,12.2
2022,15,Brock Wright,TE,DET,0,0,0,0,0,2,5.3,51,1,1,100,51,12.1,12.1
2022,15,Byron Pringle,WR,CHI,0,0,0,0,0,2,9.1,19.5,1,0,100,39,11.9,11.9
2022,15,Ryan Tannehill,QB,TEN,68.2,2,0,0.3,0,0,0,0,0,0,0,166,11.7,11.7
2022,15,Jerry Jeudy,WR,DEN,0,0,0,0,0,8,30.8,10.9,0,0,57.1,76,11.6,11.6
2022,15,Mitchell Wilcox,TE,CIN,0,0,0,0,0,3,7.7,11.3,0,0,66.7,34,11.4,11.4
2022,15,Matt Ryan,QB,IND,57.6,2,0,0,0,0,0,0,0,0,0,182,11.28,11.28
2022,15,Aaron Rodgers,QB,GB,73.3,2,0,-1,0,0,0,0,0,0,0,226,11.16,11.16
2022,15,Donovan Peoples-Jones,WR,CLE,0,0,0,0,0,4,14.3,7.8,0,0,50,31,11.1,11.1
2022,15,Joshua Kelley,RB,LAC,0,0,0,2.4,0,2,4.8,7,0,0,0,31,11.1,11.1
2022,15,Zack Moss,RB,IND,0,0,0,3.4,0,1,3,0,0,0,0,81,11.1,11.1
2022,15,Devin Singletary,RB,BUF,0,0,0,3.2,0,4,10,9.3,0,0,33.3,70,11,11
2022,15,Terry McLaurin,WR,WAS,0,0,0,0,0,6,20.7,11.7,1,0,66.7,70,11,11
2022,15,JuJu Smith-Schuster,WR,KC,0,0,0,0,0,10,24.4,8.8,0,0,40,88,10.8,10.8
2022,15,Eric Tomlinson,TE,DEN,0,0,0,0,0,3,11.5,9.3,0,0,66.7,28,10.8,10.8
2022,15,Mike Williams,WR,LAC,0,0,0,0,0,8,19,16.8,1,0,100,67,10.7,10.7
2022,15,Desmond Ridder,QB,ATL,50,0,0,6.3,0,0,0,0,0,0,0,135,10.68,10.68
2022,15,Marquez Valdes-Scantling,WR,KC,0,0,0,0,0,5,12.2,8.7,0,0,66.7,26,10.6,10.6
2022,15,Stefon Diggs,WR,BUF,0,0,0,-3,0,9,22.5,12,1,0,80,57,10,10
2022,15,DeAndre Hopkins,WR,ARI,0,0,0,0,0,11,30.6,8.6,0,0,57.1,60,10,10
2022,15,Amari Cooper,WR,CLE,0,0,0,0,0,6,21.4,14.5,1,0,100,58,9.8,9.8
2022,15,Tyler Lockett,WR,SEA,0,0,0,0,0,9,20.5,9.7,0,0,42.9,68,9.8,9.8
2022,15,Justin Herbert,QB,LAC,66.7,3,0,2,0,0,0,0,0,0,0,315,9.72,9.72
2022,15,Tyler Higbee,TE,LAR,0,0,0,0,0,5,23.8,6.8,0,0,25,27,9.7,9.7
2022,15,Jeff Smith,WR,NYJ,0,0,0,0,0,5,14.3,19.2,1,1,50,77,9.7,9.7
2022,15,Romeo Doubs,WR,GB,0,0,0,0,0,5,16.7,11,1,0,80,55,9.5,9.5
2022,15,D'Andre Swift,RB,DET,0,0,0,6.5,0,9,23.7,4.6,0,0,0,75,9.5,9.5
2022,15,Jamal Agnew,WR,JAC,0,0,0,17.3,1,3,7.1,6,0,0,0,64,9.4,9.4
2022,15,Jordan Akins,TE,HOU,0,0,0,0,0,6,20.7,7.3,0,0,33.3,22,9.2,9.2
2022,15,Peyton Hendershot,TE,DAL,0,0,0,0,0,1,3.3,20,1,0,100,20,9,9
2022,15,Drake London,WR,ATL,0,0,0,0,0,11,42.3,10,0,0,57.1,70,9,9
2022,15,Marvin Jones,WR,JAC,0,0,0,0,0,6,14.3,8.5,0,0,50,17,8.7,8.7
2022,15,Royce Freeman,RB,HOU,0,0,0,4.6,0,1,3.4,5,0,0,0,56,8.6,8.6
2022,15,Trey McBride,TE,ARI,0,0,0,0,0,5,13.9,13.8,1,0,75,55,8.5,8.5
2022,15,Gus Edwards,RB,BAL,0,0,0,7.9,1,0,0,0,0,0,0,55,8.5,8.5
2022,15,CJ Ham,RB,MIN,0,0,0,0.5,0,1,1.8,4,0,0,100,5,8.5,8.5
2022,15,Mac Jones,QB,NE,41.9,2,0,2.5,0,0,0,0,0,0,0,122,8.48,8.48
2022,15,Elijah Moore,WR,NYJ,0,0,0,3,0,7,20,12.8,2,0,50,54,8.4,8.4
2022,15,Quintin Morris,TE,BUF,0,0,0,0,0,1,2.5,14,0,0,100,14,8.4,8.4
2022,15,Joe Mixon,RB,CIN,0,0,0,1.9,0,6,15.4,6.6,0,0,40,54,8.4,8.4
2022,15,Kalif Raymond,WR,DET,0,0,0,0,0,6,15.8,10.6,0,0,60,53,8.3,8.3
2022,15,Chris Olave,WR,NO,0,0,0,0,0,4,21.1,17.7,1,0,100,53,8.3,8.3
2022,15,Nyheim Hines,RB,BUF,0,0,0,0,0,1,2.5,10,0,0,100,10,8,8
2022,15,Chigoziem Okonkwo,TE,TEN,0,0,0,6,0,5,19.2,13.5,1,0,50,60,8,8
2022,15,Brett Rypien,QB,DEN,80.8,0,0,-1,0,0,0,0,0,0,0,195,7.88,7.88
2022,15,Teagan Quitoriano,TE,HOU,0,0,0,0,0,2,6.9,8,0,0,100,8,7.8,7.8
2022,15,Chuba Hubbard,RB,CAR,0,0,0,2.5,0,3,13,19,1,1,33.3,67,7.7,7.7
2022,15,Pierre Strong,RB,NE,0,0,0,6.2,0,3,9.7,4,0,0,66.7,37,7.7,7.7
2022,15,Gabe Davis,WR,BUF,0,0,0,0,0,6,15,14,1,0,50,56,7.6,7.6
2022,15,Christian Watson,WR,GB,0,0,0,0,0,6,20,11.5,0,0,75,46,7.6,7.6
2022,15,DK Metcalf,WR,SEA,0,0,0,0,0,9,20.5,7.9,0,0,28.6,55,7.5,7.5
2022,15,George Pickens,WR,PIT,0,0,0,0,0,5,22.7,26.5,1,0,100,53,7.3,7.3
2022,15,Richie James,WR,NYG,0,0,0,0,0,5,15.6,10.5,0,0,75,42,7.2,7.2
2022,15,Evan Engram,TE,JAC,0,0,0,0,0,10,23.8,7.8,0,0,12.5,62,7.2,7.2
2022,15,Terrace Marshall,WR,CAR,0,0,0,0,0,3,13,17,1,1,66.7,51,7.1,7.1
2022,15,Baker Mayfield,QB,LAR,57.1,0,0,1,0,0,0,0,0,0,0,112,6.54,6.54
2022,15,Rachaad White,RB,TB,0,0,0,3.5,0,2,4.5,5,0,0,0,43,6.3,6.3
2022,15,Gerald Everett,TE,LAC,0,0,0,0,0,6,14.3,10.5,1,0,50,42,6.2,6.2
2022,15,Tyler Huntley,QB,BAL,56.7,0,0,2.5,0,0,0,0,0,0,0,153,6.02,6.02
2022,15,Ashton Dulin,WR,IND,0,0,0,5,0,2,6.1,12.5,0,0,100,30,6,6
2022,15,Josh Palmer,WR,LAC,0,0,0,0,0,5,11.9,9.8,0,0,20,49,5.9,5.9
2022,15,Jakobi Meyers,WR,NE,0,0,0,0,0,6,19.4,23.5,1,0,50,27,5.7,5.7
2022,15,Isaiah Hodgins,WR,NYG,0,0,0,0,0,4,12.5,9.2,0,0,50,37,5.7,5.7
2022,15,Curtis Samuel,WR,WAS,0,0,0,0.2,0,5,17.2,14.7,1,0,33.3,45,5.5,5.5
2022,15,TJ Hockenson,TE,MIN,0,0,0,0,0,9,16.4,11,0,0,0,33,5.3,5.3
2022,15,Austin Hooper,TE,TEN,0,0,0,0,0,4,15.4,16.5,0,0,100,33,5.3,5.3
2022,15,Van Jefferson,WR,LAR,0,0,0,0,0,2,9.5,16,0,0,100,32,5.2,5.2
2022,15,Randall Cobb,WR,GB,0,0,0,0,0,4,13.3,10.7,0,0,66.7,32,5.2,5.2
2022,15,Jauan Jennings,WR,SF,0,0,0,0,0,5,19.2,10.3,0,0,66.7,31,5.1,5.1
2022,15,Noah Gray,TE,KC,0,0,0,0,0,3,7.3,10.3,0,0,66.7,31,5.1,5.1
2022,15,David Njoku,TE,CLE,0,0,0,0,0,6,21.4,9.3,0,0,66.7,28,4.8,4.8
2022,15,Jelani Woods,TE,IND,0,0,0,0,0,1,3,36,1,0,100,36,4.6,4.6
2022,15,Amari Rodgers,WR,HOU,0,0,0,0,0,3,10.3,13,0,0,100,26,4.6,4.6
2022,15,Donald Parham,TE,LAC,0,0,0,0,0,3,7.1,11.7,0,0,33.3,35,4.5,4.5
2022,15,Daylen Baldwin,WR,CLE,0,0,0,0,0,2,7.1,12.5,0,0,100,25,4.5,4.5
2022,15,Kylen Granson,TE,IND,0,0,0,0,0,2,6.1,17,1,0,50,34,4.4,4.4
2022,15,Jonnu Smith,TE,NE,0,0,0,0,0,3,9.7,12,0,0,100,24,4.4,4.4
2022,15,Isaiah McKenzie,WR,BUF,0,0,0,0,0,5,12.5,12,0,0,100,24,4.4,4.4
2022,15,Miles Sanders,RB,PHI,0,0,0,3.8,0,1,2.7,-13,0,0,0,29,4.2,4.2
2022,15,Justin Jackson,RB,DET,0,0,0,2.7,0,2,5.3,15,0,0,100,31,4.1,4.1
2022,15,Michael Carter,RB,NYJ,0,0,0,3.8,0,1,2.9,16,0,0,100,31,4.1,4.1
2022,15,Brandon Johnson,WR,DEN,0,0,0,0,0,4,15.4,10,0,0,33.3,30,4,4
2022,15,Steven Sims,WR,PIT,0,0,0,9.5,1,2,9.1,10,0,0,0,29,3.9,3.9
2022,15,Devin Duvernay,WR,BAL,0,0,0,0,0,3,10,14.5,0,0,50,29,3.9,3.9
2022,15,Tyler Kroft,TE,SF,0,0,0,0,0,1,3.8,28,1,0,100,28,3.8,3.8
2022,15,Justice Hill,RB,BAL,0,0,0,3,0,1,3.3,15,0,0,100,18,3.8,3.8
2022,15,Davante Adams,WR,LV,0,0,0,0,0,9,23.7,7,0,0,25,28,3.8,3.8
2022,15,Antonio Gibson,RB,WAS,0,0,0,4.2,0,4,13.8,3,0,0,0,27,3.7,3.7
2022,15,Cameron Brate,TE,TB,0,0,0,0,0,4,9.1,12.5,1,0,50,25,3.5,3.5
2022,15,Samaje Perine,RB,CIN,0,0,0,3.4,0,1,2.6,0,0,0,0,24,3.4,3.4
2022,15,Shi Smith,WR,CAR,0,0,0,0,0,3,13,24,1,0,100,24,3.4,3.4
2022,15,Cedrick Wilson,WR,MIA,0,0,0,0,0,2,6.7,21,1,0,100,21,3.1,3.1
2022,15,Tyquan Thornton,WR,NE,0,0,0,0,0,4,12.9,21,1,0,100,21,3.1,3.1
2022,15,Equanimeous St Brown,WR,CHI,0,0,0,0,0,1,4.5,20,1,0,100,20,3,3
2022,15,Tommy Tremble,TE,CAR,0,0,0,0,0,3,13,10,0,0,50,20,3,3
2022,15,Cade Otton,TE,TB,0,0,0,0,0,1,2.3,20,1,0,100,20,3,3
2022,15,MyCole Pruitt,TE,ATL,0,0,0,0,0,3,11.5,10,0,0,50,20,3,3
2022,15,Brandon Aiyuk,WR,SF,0,0,0,0,0,4,15.4,9.5,0,0,50,19,2.9,2.9
2022,15,Chris Conley,WR,TEN,0,0,0,0,0,3,11.5,6.3,0,0,33.3,19,2.9,2.9
2022,15,Tyler Conklin,TE,NYJ,0,0,0,2,0,2,5.7,7,0,0,100,9,2.9,2.9
2022,15,Kevin Harris,RB,NE,0,0,0,3.8,0,0,0,0,0,0,0,19,2.9,2.9
2022,15,DJ Chark,WR,DET,0,0,0,0,0,2,5.3,18,0,0,100,18,2.8,2.8
2022,15,Isaiah Likely,TE,BAL,0,0,0,0,0,3,10,9,0,0,50,18,2.8,2.8
2022,15,Kareem Hunt,RB,CLE,0,0,0,6,0,1,3.6,3,0,0,0,27,2.7,2.7
2022,15,Rex Burkhead,RB,HOU,0,0,0,0,0,4,13.8,8.5,0,0,50,17,2.7,2.7
2022,15,Ray-Ray McCloud,WR,SF,0,0,0,0,0,3,11.5,16,0,0,100,16,2.6,2.6
2022,15,Malik Willis,QB,TEN,75,0,0,8,0,0,0,0,0,0,0,28,2.6,2.6
2022,15,Dalton Schultz,TE,DAL,0,0,0,0,0,4,13.3,7.5,0,0,50,15,2.5,2.5
2022,15,Patrick Taylor,RB,GB,0,0,0,3.8,0,0,0,0,0,0,0,15,2.5,2.5
2022,15,Hassan Haskins,RB,TEN,0,0,0,8,0,2,7.7,3.5,0,0,0,15,2.5,2.5
2022,15,JaMycal Hasty,RB,JAC,0,0,0,13,0,1,2.4,2,0,0,0,15,2.5,2.5
2022,15,Nick Vannett,TE,NYG,0,0,0,0,0,1,3.1,15,0,0,100,15,2.5,2.5
2022,15,DeAndre Carter,WR,LAC,0,0,0,-10,0,2,4.8,15,0,0,100,5,2.5,2.5
2022,15,Dyami Brown,WR,WAS,0,0,0,15,0,2,6.9,0,0,0,0,15,2.5,2.5
2022,15,Dare Ogunbowale,RB,HOU,0,0,0,1.8,0,0,0,0,0,0,0,14,2.4,2.4
2022,15,Braxton Berrios,WR,NYJ,0,0,0,0,0,6,17.1,14,0,0,100,14,2.4,2.4
2022,15,Marcedes Lewis,TE,GB,0,0,0,0,0,1,3.3,14,0,0,100,14,2.4,2.4
2022,15,Nsimba Webster,WR,CHI,0,0,0,0,0,3,13.6,7,0,0,50,14,2.4,2.4
2022,15,Kenneth Gainwell,RB,PHI,0,0,0,1.7,0,2,5.4,4.5,0,0,0,14,2.4,2.4
2022,15,Colt McCoy,QB,ARI,61.9,0,0,1,0,0,0,0,0,0,0,80,2.32,2.32
2022,15,Darius Slayton,WR,NYG,0,0,0,0,0,7,21.9,4.6,0,0,0,23,2.3,2.3
2022,15,Denzel Mims,WR,NYJ,0,0,0,0,0,2,5.7,13,0,0,100,13,2.3,2.3
2022,15,Dante Pettis,WR,CHI,0,0,0,0,0,4,18.2,13,0,0,100,13,2.3,2.3
2022,15,Will Dissly,TE,SEA,0,0,0,0,0,1,2.3,13,0,0,100,13,2.3,2.3
2022,15,James Mitchell,TE,DET,0,0,0,0,0,2,5.3,6,0,0,50,12,2.2,2.2
2022,15,Robert Woods,WR,TEN,0,0,0,0,0,4,15.4,6,0,0,50,12,2.2,2.2
2022,15,Greg Dulcich,TE,DEN,0,0,0,0,0,2,7.7,11,0,0,100,11,2.1,2.1
2022,15,Marquise Goodwin,WR,SEA,0,0,0,0,0,5,11.4,5,0,0,50,10,2,2
2022,15,Foster Moreau,TE,LV,0,0,0,0,0,2,5.3,10,0,0,0,20,2,2
2022,15,Avery Williams,RB,ATL,0,0,0,0,0,2,7.7,5,0,0,50,10,2,2
2022,15,Tutu Atwell,WR,LAR,0,0,0,-4,0,4,19,10,0,0,100,6,2,2
2022,15,Alec Ingold,RB,MIA,0,0,0,2,0,2,6.7,7,0,0,0,9,1.9,1.9
2022,15,Demarcus Robinson,WR,BAL,0,0,0,0,0,6,20,4.8,0,0,16.7,29,1.9,1.9
2022,15,Marquise Brown,WR,ARI,0,0,0,0,0,8,22.2,4.8,0,0,0,19,1.9,1.9
2022,15,Freddie Swain,WR,DEN,0,0,0,0,0,1,3.8,9,0,0,100,9,1.9,1.9
2022,15,Brevin Jordan,TE,HOU,0,0,0,0,0,1,3.4,9,0,0,100,9,1.9,1.9
2022,15,Deven Thompkins,WR,TB,0,0,0,9,0,1,2.3,7,0,0,0,16,1.6,1.6
2022,15,Trenton Irwin,WR,CIN,0,0,0,0,0,2,5.1,5,0,0,100,5,1.5,1.5
2022,15,Robert Tonyan,TE,GB,0,0,0,0,0,2,6.7,4,0,0,100,4,1.4,1.4
2022,15,Ameer Abdullah,RB,LV,0,0,0,0,0,2,5.3,7,0,0,0,14,1.4,1.4
2022,15,Jacoby Brissett,QB,CLE,0,0,0,3,0,0,0,0,0,0,0,3,1.3,1.3
2022,15,Adam Prentice,RB,NO,0,0,0,0,0,1,5.3,3,0,0,100,3,1.3,1.3
2022,15,Snoop Conner,RB,JAC,0,0,0,3,0,0,0,0,0,0,0,3,1.3,1.3
2022,15,Josh Oliver,TE,BAL,0,0,0,0,0,2,6.7,6.5,0,0,0,13,1.3,1.3
2022,15,Jonathan Taylor,RB,IND,0,0,0,0,0,1,3,13,0,0,0,13,1.3,1.3
2022,15,Matt Breida,RB,NYG,0,0,0,3,0,1,3.1,6,0,0,0,12,1.2,1.2
2022,15,Skyy Moore,WR,KC,0,0,0,6,0,0,0,0,0,0,0,12,1.2,1.2
2022,15,Derek Watt,RB,PIT,0,0,0,2,0,0,0,0,0,0,0,2,1.2,1.2
2022,15,Jeff Driskel,QB,HOU,50,0,0,2,0,0,0,0,0,0,0,16,1.12,1.12
2022,15,Maxx Williams,TE,ARI,0,0,0,0,0,2,5.6,5.5,0,0,0,11,1.1,1.1
2022,15,Quez Watkins,WR,PHI,0,0,0,2,0,6,16.2,1.5,0,0,0,10,1,1
2022,15,Darrynton Evans,RB,CHI,0,0,0,4.5,0,0,0,0,0,0,0,9,0.9,0.9
2022,15,D'Onta Foreman,RB,CAR,0,0,0,0.9,0,0,0,0,0,0,0,9,0.9,0.9
2022,15,Cole Beasley,WR,BUF,0,0,0,0,0,1,2.5,9,0,0,0,9,0.9,0.9
2022,15,Hunter Henry,TE,NE,0,0,0,0,0,4,12.9,4.5,0,0,0,9,0.9,0.9
2022,15,Harrison Bryant,TE,CLE,0,0,0,0,0,2,7.1,3.5,0,0,0,7,0.7,0.7
2022,15,Brandon Powell,WR,LAR,0,0,0,3,0,2,9.5,4,0,0,0,7,0.7,0.7
2022,15,Kyren Williams,RB,LAR,0,0,0,3.5,0,0,0,0,0,0,0,7,0.7,0.7
2022,15,Johnny Mundt,TE,MIN,0,0,0,0,0,1,1.8,7,0,0,0,7,0.7,0.7
2022,15,Allen Lazard,WR,GB,0,0,0,0,0,2,6.7,7,0,0,0,7,0.7,0.7
2022,15,Jack Stoll,TE,PHI,0,0,0,0,0,1,2.7,6,0,0,0,6,0.6,0.6
2022,15,Logan Thomas,TE,WAS,0,0,0,0,0,3,10.3,6,0,0,0,6,0.6,0.6
2022,15,Trace McSorley,QB,ARI,46.7,1,0,8,0,0,0,0,0,0,0,103,0.6,0.6
2022,15,Ronald Jones,RB,KC,0,0,0,6,0,0,0,0,0,0,0,6,0.6,0.6
2022,15,Demetric Felton,RB,CLE,0,0,0,0,0,1,3.6,5,0,0,0,5,0.5,0.5
2022,15,Eric Saubert,TE,DEN,0,0,0,0,0,2,7.7,5,0,0,0,5,0.5,0.5
2022,15,Mike Gesicki,TE,MIA,0,0,0,0,0,1,3.3,5,0,0,0,5,0.5,0.5
2022,15,Kadarius Toney,WR,KC,0,0,0,0,0,1,2.4,5,0,0,0,5,0.5,0.5
2022,15,Michael Woods,WR,CLE,0,0,0,-5,0,2,7.1,4,0,0,0,-1,0.4,0.4
2022,15,Zach Gentry,TE,PIT,0,0,0,0,0,1,4.5,4,0,0,0,4,0.4,0.4
2022,15,Daniel Bellinger,TE,NYG,0,0,0,0,0,4,12.5,4,0,0,0,4,0.4,0.4
2022,15,Zamir White,RB,LV,0,0,0,4,0,0,0,0,0,0,0,4,0.4,0.4
2022,15,Shane Zylstra,TE,DET,0,0,0,0,0,1,2.6,4,0,0,0,4,0.4,0.4
2022,15,Gunner Olszewski,WR,PIT,0,0,0,0,0,1,4.5,3,0,0,0,3,0.3,0.3
2022,15,Ben Skowronek,WR,LAR,0,0,0,0,0,3,14.3,3,0,0,0,3,0.3,0.3
2022,15,Penny Hart,WR,SEA,0,0,0,0,0,1,2.3,3,0,0,0,3,0.3,0.3
2022,15,Nelson Agholor,WR,NE,0,0,0,0,0,6,19.4,3,0,0,0,3,0.3,0.3
2022,15,Michael Gallup,WR,DAL,0,0,0,0,0,2,6.7,2,0,0,0,2,0.2,0.2
2022,15,Caleb Huntley,RB,ATL,0,0,0,2,0,0,0,0,0,0,0,2,0.2,0.2
2022,15,Devine Ozigbo,RB,DEN,0,0,0,1,0,0,0,0,0,0,0,2,0.2,0.2
2022,15,Andrew Beck,TE,DEN,0,0,0,1,0,1,3.8,0,0,0,0,1,0.1,0.1
2022,15,Alexander Mattison,RB,MIN,0,0,0,0.5,0,0,0,0,0,0,0,1,0.1,0.1
2022,15,Racey McMath,WR,TEN,0,0,0,0,0,2,7.7,1,0,0,0,1,0.1,0.1
2022,15,Danny Gray,WR,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,15,Jake Tonges,TE,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,15,Kene Nwangwu,RB,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,15,Jason Cabinda,RB,DET,0,0,0,0,0,1,2.6,0,0,0,0,0,0,0
2022,15,Brandon Bolden,RB,LV,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,15,Dan Arnold,TE,JAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,15,Chris Evans,RB,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,15,Ronnie Rivers,RB,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,15,Jakob Johnson,RB,LV,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,15,Dareke Young,WR,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,15,D'Ernest Johnson,RB,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,15,Geoff Swaim,TE,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,15,Matthew Slater,WR,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,15,Keith Smith,RB,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,15,Patrick Ricard,RB,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,15,Boston Scott,RB,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,15,Giovani Bernard,RB,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,15,Jesper Horsted,TE,LV,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,15,Josiah Deguara,TE,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,15,Jalen Reagor,WR,MIN,0,0,0,-5,0,2,3.6,0,0,0,0,-5,0,0
2022,15,Godwin Igwebuike,RB,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,15,Laviska Shenault,WR,CAR,0,0,0,0,0,1,4.3,0,0,0,0,0,0,0
2022,15,Marquez Callaway,WR,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,15,Brittain Brown,RB,LV,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,15,Zander Horvath,RB,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,15,Nick Boyle,TE,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,15,Scott Miller,WR,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,15,Marcus Johnson,WR,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,15,Khalil Shakir,WR,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,15,Dax Milne,WR,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,15,Braylon Sanders,WR,MIA,0,0,0,0,0,1,3.3,0,0,0,0,0,0,0
2022,15,Chris Myarick,TE,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,15,Samori Toure,WR,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,15,James Washington,WR,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,15,Keaontay Ingram,RB,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,15,Khari Blasingame,RB,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,15,Charlie Woerner,TE,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,15,Corey Clement,RB,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,15,Sean McKeon,TE,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,15,Trestan Ebner,RB,CHI,0,0,0,0,0,1,4.5,0,0,0,0,0,0,0
2022,15,Chris Manhertz,TE,JAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,15,Jalen Nailor,WR,MIN,0,0,0,0,0,1,1.8,0,0,0,0,0,0,0
2022,15,James Proche,WR,BAL,0,0,0,0,0,2,6.7,0,0,0,0,0,0,0
2022,15,Connor Heyward,RB,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,15,Feleipe Franks,QB,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,15,Tyree Jackson,TE,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,15,Alec Pierce,WR,IND,0,0,0,0,0,4,12.1,0,0,0,0,0,0,0
2022,15,Tre'Quan Smith,WR,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,15,Kirk Merritt,WR,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,15,Stanley Morgan,WR,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,15,Stephen Sullivan,TE,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,15,Myles Gaskin,RB,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,15,Durham Smythe,TE,MIA,0,0,0,0,0,1,3.3,-2,0,0,0,-2,0,0
2022,15,Stephen Anderson,TE,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,15,Kenny Golladay,WR,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,15,Colby Parkinson,TE,SEA,0,0,0,0,0,1,2.3,0,0,0,0,0,0,0
2022,15,Raleigh Webb,WR,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,15,Khadarel Hodge,WR,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,15,Kenny Yeboah,TE,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,15,Anthony Firkser,TE,ATL,0,0,0,0,0,2,7.7,0,0,0,0,0,0,0
2022,15,Adam Trautman,TE,NO,0,0,0,0,0,1,5.3,0,0,0,0,0,0,0
2022,15,AJ Green,WR,ARI,0,0,0,0,0,2,5.6,0,0,0,0,0,0,0
2022,15,Ke'Shawn Vaughn,RB,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,15,Nikola Kalinic,TE,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,15,Damiere Byrd,WR,ATL,0,0,0,0,0,1,3.8,0,0,0,0,0,0,0
